genero,edad,programa,jornada,ocupacion,eps,municipio_direccion,riesgo_%,prioridad,perfil
Masculino,51,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,45.3,Media,Perfil 1
Masculino,51,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,45.3,Media,Perfil 3
Femenino,17,MEDIA TÉCNICA EN PANADERIA Y REPOSTERIA 2025,MEDIA TÉCNICA,Estudiante superior,Sin registro,Envigado,45.3,Media,Perfil 1
Femenino,19,36T -  TÉCNICO LABORAL EN AUXILIAR ANÁLISIS Y PROGRAMACIÓN DE SOFTWARE,NOCHE,Desempleado,Salud Total EPS,Envigado,45.3,Media,Perfil 1
Masculino,23,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,DIURNA,Desempleado,Sin registro,Envigado,45.3,Media,Perfil 1
Femenino,19,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,DIURNA,Estudiante básica,Nueva Promotora de Salud - Nueva EPS,Envigado,45.3,Media,Perfil 1
Femenino,26,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,DIURNA,Desempleado,EPS Sura,Envigado,45.3,Media,Perfil 2
Femenino,17,23T-TÉCNICO LABORAL EN MARKETING Y VENTA DE PRODUCTOS Y SERVICIOS,DIURNA,Estudiante básica,Sin registro,Envigado,45.3,Media,Perfil 3
Femenino,18,22T-TÉCNICO LABORAL EN MARKETING DIGITAL,DIURNA,Estudiante superior,EPS Sura,Envigado,45.3,Media,Perfil 1
Masculino,20,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Empleado,EPS Sura,Envigado,45.3,Media,Perfil 1
Femenino,24,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Desempleado,Salud Total EPS,Envigado,45.3,Media,Perfil 1
Femenino,39,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Independiente,Coomeva EPS,Envigado,45.3,Media,Perfil 1
Femenino,28,30T-TÉCNICO LABORAL EN EDUCACIÓN PARA LA PRIMERA INFANCIA,NOCHE,Empleado,Sanitas EPS,Envigado,45.3,Media,Perfil 1
Femenino,18,12T-TÉCNICO LABORAL EN AUXILIAR DE RECURSO HUMANO,DIURNA,Desempleado,SISBEN,Envigado,45.3,Media,Perfil 1
Femenino,18,18T-TÉCNICO LABORAL EN GASTRONOMÍA,DIURNA,Estudiante superior,EPS Sura,Envigado,45.3,Media,Perfil 2
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,Suramericana,Envigado,45.3,Media,Perfil 2
Masculino,64,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,45.3,Media,Perfil 1
Masculino,63,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,45.3,Media,Perfil 1
Masculino,66,EXTENSION HERRAMIENTAS TICS,DIURNA,Sin registro,Sin registro,Envigado,45.3,Media,Perfil 2
Masculino,27,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,DIURNA,Estudiante superior,Sin registro,Medellín,45.3,Media,Perfil 3
Femenino,18,12T-TÉCNICO LABORAL EN AUXILIAR DE RECURSO HUMANO,NOCHE,Empleado,EPS Sura,Envigado,45.3,Media,Perfil 3
Femenino,19,12T-TÉCNICO LABORAL EN AUXILIAR DE RECURSO HUMANO,NOCHE,Empleado,EPS Sura,Envigado,45.3,Media,Perfil 1
Masculino,31,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,DIURNA,Independiente,Sin registro,Envigado,45.3,Media,Perfil 1
Femenino,31,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,45.3,Media,Perfil 2
Femenino,31,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,45.3,Media,Perfil 2
Femenino,31,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,45.3,Media,Perfil 1
Femenino,31,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,45.3,Media,Perfil 3
Femenino,31,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,45.3,Media,Perfil 1
Femenino,31,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,45.3,Media,Perfil 1
Femenino,31,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,45.3,Media,Perfil 1
Femenino,31,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,45.3,Media,Perfil 2
Femenino,18,21T-TÉCNICO LABORAL EN MANTENIMIENTO DE COMPUTADORES Y REDES LOCALES DE DATOS,NOCHE,Estudiante básica,SISBEN,Envigado,45.3,Media,Perfil 2
Masculino,48,FORMACIÓN EN CONOCIMIENTOS ACADÉMICOS PARA LA ACTUALIZACIÓN DEL DESEMPEÑO DOCENTE CEFIT,NOCHE,Empleado,EPS Sura,La Estrella,45.3,Media,Perfil 1
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,Savia Salud,Envigado,45.3,Media,Perfil 2
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,Savia Salud,Envigado,45.3,Media,Perfil 3
Masculino,30,16T-TÉCNICO LABORAL EN ELECTRICISTA,NOCHE,Empleado,EPS Sura,Envigado,45.2,Media,Perfil 2
Femenino,51,22T-TÉCNICO LABORAL EN MARKETING DIGITAL,NOCHE,Independiente,EPS Sura,Envigado,45.2,Media,Perfil 1
Femenino,23,23T-TÉCNICO LABORAL EN MARKETING Y VENTA DE PRODUCTOS Y SERVICIOS,DIURNA,Desempleado,Savia Salud,Envigado,45.2,Media,Perfil 2
Masculino,20,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,DIURNA,Desempleado,EPS Sura,Envigado,45.2,Media,Perfil 1
Masculino,62,EXTENSIÓN EXCEL AVANZADO,DIURNA,Sin registro,Sin registro,Envigado,45.2,Media,Perfil 3
Masculino,48,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,NOCHE,Independiente,EPS Sura,Envigado,45.2,Media,Perfil 1
Femenino,39,12T-TÉCNICO LABORAL EN AUXILIAR DE RECURSO HUMANO,NOCHE,Independiente,Salud Total EPS,Envigado,45.2,Media,Perfil 3
Femenino,17,30T-TÉCNICO LABORAL EN EDUCACIÓN PARA LA PRIMERA INFANCIA,NOCHE,Desempleado,Nueva Promotora de Salud - Nueva EPS,Envigado,45.2,Media,Perfil 1
Femenino,25,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Bello,45.2,Media,Perfil 1
Femenino,17,12T-TÉCNICO LABORAL EN AUXILIAR DE RECURSO HUMANO,DIURNA,Estudiante superior,Salud Total EPS,Envigado,45.2,Media,Perfil 2
Femenino,39,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,NOCHE,Empleado,EPS Sura,Medellín,45.2,Media,Perfil 2
Masculino,52,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,45.2,Media,Perfil 1
Masculino,52,EXTENSION HERRAMIENTAS TICS,DIURNA,Sin registro,Sin registro,Envigado,45.2,Media,Perfil 2
Femenino,40,EXTENSION HERRAMIENTAS TICS,DIURNA,Sin registro,Sin registro,Envigado,45.2,Media,Perfil 2
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,MEDIMAS,Envigado,45.2,Media,Perfil 1
Masculino,53,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,45.2,Media,Perfil 2
Femenino,18,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,Savia Salud,Envigado,45.1,Media,Perfil 3
Femenino,46,EXTENSIÓN - ESTANDARES DE INSPECCION SANITARIA,DIURNA,Sin registro,Sin registro,Medellín,45.1,Media,Perfil 2
Masculino,60,04-V Técnico Laboral Auxiliar Análisis de Datos E Inteligencia Artificial (50% Modalidad Distancia),DIURNA,Empleado,EPS Sura,Envigado,45.1,Media,Perfil 2
Femenino,44,EXTENSIÓN - ESTANDARES DE INSPECCION SANITARIA,DIURNA,Sin registro,Sin registro,Medellín,45.1,Media,Perfil 2
Femenino,44,EXTENSIÓN HERRAMIENTAS TICS MEDIO,DIURNA,Sin registro,Sin registro,Medellín,45.1,Media,Perfil 3
Femenino,45,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Medellín,45.1,Media,Perfil 1
Femenino,45,EXTENSIÓN HERRAMIENTAS TICS MEDIO,DIURNA,Sin registro,Sin registro,Medellín,45.1,Media,Perfil 3
Femenino,45,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Medellín,45.1,Media,Perfil 2
Masculino,57,EXTENSIÓN COMPETENCIAS COMPORTAMENTALES PARA EL TRABAJO REMOTO EN CASA,DIURNA,Sin registro,Sin registro,Medellín,45.1,Media,Perfil 1
Masculino,56,EXTENSION HERRAMIENTAS TICS,DIURNA,Sin registro,Sin registro,Medellín,45.1,Media,Perfil 2
Masculino,57,EXTENSIÓN HERRAMIENTAS TICS Y COMPETENCIAS COMPORTAMENTALES PARA EL TRABAJO REMOTO EN CASA,DIURNA,Sin registro,Sin registro,Medellín,45.1,Media,Perfil 1
Femenino,26,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Empleado,EPS Sura,Envigado,45.1,Media,Perfil 1
Femenino,43,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Medellín,45.1,Media,Perfil 2
Femenino,43,EXTENSIÓN - ESTANDARES DE INSPECCION SANITARIA,DIURNA,Sin registro,Sin registro,Medellín,45.1,Media,Perfil 1
Masculino,51,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,NOCHE,Empleado,EPS Sura,Envigado,45.1,Media,Perfil 2
Femenino,14,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,Sin registro,Envigado,45.1,Media,Perfil 1
Masculino,55,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,45.1,Media,Perfil 3
Femenino,39,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Desempleado,EPS Sura,Envigado,45.1,Media,Perfil 1
Femenino,17,18T-TÉCNICO LABORAL EN GASTRONOMÍA,DIURNA,Estudiante básica,Salud Total EPS,Envigado,45.1,Media,Perfil 2
Femenino,18,29T-TÉCNICO LABORAL EN PANADERIA Y REPOSTERIA,DIURNA,Estudiante superior,Policía Nacional,Envigado,45.1,Media,Perfil 1
Masculino,61,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,45.0,Media,Perfil 2
Femenino,21,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,DIURNA,Estudiante superior,EPS Sura,Envigado,45.0,Media,Perfil 1
Femenino,17,14T-TÉCNICO LABORAL EN CONTABILIDAD,DIURNA,Estudiante básica,Savia Salud,Envigado,45.0,Media,Perfil 3
Femenino,38,29T-TÉCNICO LABORAL EN PANADERIA Y REPOSTERIA,DIURNA,Empleado,EPS Sura,Envigado,45.0,Media,Perfil 2
Femenino,21,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,DIURNA,Empleado,EPS Sura,Envigado,45.0,Media,Perfil 1
Femenino,17,23T-TÉCNICO LABORAL EN MARKETING Y VENTA DE PRODUCTOS Y SERVICIOS,DIURNA,Desempleado,Salud Total EPS,Envigado,45.0,Media,Perfil 1
Femenino,20,29T-TÉCNICO LABORAL EN PANADERIA Y REPOSTERIA,DIURNA,Desempleado,EPS Sura,Envigado,45.0,Media,Perfil 3
Femenino,22,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,DIURNA,Estudiante superior,EPS Sura,Envigado,45.0,Media,Perfil 1
Femenino,21,03T-TÉCNICO LABORAL AUXILIAR EN LOGÍSTICA,NOCHE,Desempleado,SISBEN,Envigado,45.0,Media,Perfil 1
Femenino,62,29T-TÉCNICO LABORAL EN PANADERIA Y REPOSTERIA,DIURNA,Desempleado,EPS Sura,Envigado,45.0,Media,Perfil 2
Femenino,34,29T-TÉCNICO LABORAL EN PANADERIA Y REPOSTERIA,NOCHE,Estudiante superior,EPS Sura,Envigado,45.0,Media,Perfil 3
Femenino,40,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Empleado,Sin registro,Envigado,45.0,Media,Perfil 3
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,Susalud,Envigado,45.0,Media,Perfil 1
Femenino,21,22T-TÉCNICO LABORAL EN MARKETING DIGITAL,NOCHE,Desempleado,EPS Sura,Envigado,45.0,Media,Perfil 3
Femenino,36,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Desempleado,EPS Sura,Envigado,45.0,Media,Perfil 2
Masculino,59,EXTENSIÓN HERRAMIENTAS TICS MEDIO,DIURNA,Sin registro,Sin registro,Envigado,45.0,Media,Perfil 1
Masculino,60,EXTENSIÓN WORD AVANZADO VIRTUAL,DIURNA,Sin registro,Sin registro,Envigado,45.0,Media,Perfil 2
Masculino,60,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,45.0,Media,Perfil 2
Masculino,59,EXTENSION HERRAMIENTAS TICS,DIURNA,Sin registro,Sin registro,Envigado,45.0,Media,Perfil 2
Masculino,58,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,45.0,Media,Perfil 2
Masculino,58,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,45.0,Media,Perfil 2
Masculino,58,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,45.0,Media,Perfil 1
Masculino,58,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,45.0,Media,Perfil 2
Masculino,59,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,45.0,Media,Perfil 2
Masculino,58,EXTENSION HERRAMIENTAS TICS,DIURNA,Sin registro,Sin registro,Envigado,45.0,Media,Perfil 2
Femenino,30,30T-TÉCNICO LABORAL EN EDUCACIÓN PARA LA PRIMERA INFANCIA,NOCHE,Desempleado,EPS Sura,Envigado,45.0,Media,Perfil 3
Femenino,28,22T-TÉCNICO LABORAL EN MARKETING DIGITAL,NOCHE,Independiente,EPS Sura,Envigado,44.9,Media,Perfil 2
Femenino,24,14T-TÉCNICO LABORAL EN CONTABILIDAD,NOCHE,Estudiante básica,EPS Sura,Envigado,44.9,Media,Perfil 1
Masculino,40,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,NOCHE,Empleado,Cafesalud  EPS,Medellín,44.9,Media,Perfil 1
Femenino,41,22T-TÉCNICO LABORAL EN MARKETING DIGITAL,DIURNA,Independiente,EPS Sura,Envigado,44.9,Media,Perfil 2
Masculino,56,EXTENSIÓN - OFFICE 365 VIRTUAL,DIURNA,Sin registro,Sin registro,Envigado,44.9,Media,Perfil 2
Masculino,57,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,44.9,Media,Perfil 1
Masculino,57,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,44.9,Media,Perfil 3
Masculino,56,EXTENSIÓN WORD AVANZADO VIRTUAL,DIURNA,Sin registro,Sin registro,Envigado,44.9,Media,Perfil 3
Masculino,56,EXTENSION HERRAMIENTAS TICS,DIURNA,Sin registro,Sin registro,Envigado,44.9,Media,Perfil 1
Femenino,17,22T-TÉCNICO LABORAL EN MARKETING DIGITAL,DIURNA,Desempleado,Nueva Promotora de Salud - Nueva EPS,Envigado,44.9,Media,Perfil 2
Femenino,16,MEDIA TÉCNICA EN PANADERIA Y REPOSTERIA 2025,MEDIA TÉCNICA,Estudiante superior,Nueva Promotora de Salud - Nueva EPS,Envigado,44.9,Media,Perfil 2
Masculino,28,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,NOCHE,Independiente,Salud Total EPS,Envigado,44.9,Media,Perfil 1
Femenino,16,MEDIA TECNICA MARKETING DIGITAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Itagui,44.9,Media,Perfil 2
Femenino,27,04-V Técnico Laboral Auxiliar Análisis de Datos E Inteligencia Artificial (50% Modalidad Distancia),DIURNA,Desempleado,SISBEN V2 - Nivel 1,Envigado,44.9,Media,Perfil 2
Femenino,39,07T-TÉCNICO LABORAL EN ATENCION Y CUIDADO DE PERSONAS MAYORES,NOCHE,Desempleado,SISBEN,Envigado,44.9,Media,Perfil 1
Masculino,18,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,NOCHE,Estudiante superior,Médico Preventiva,Envigado,44.9,Media,Perfil 3
Femenino,25,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Itagui,44.9,Media,Perfil 3
Femenino,25,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Itagui,44.9,Media,Perfil 2
Femenino,25,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Itagui,44.9,Media,Perfil 1
Femenino,16,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,Colsanitas,Envigado,44.9,Media,Perfil 1
Masculino,23,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,DIURNA,Estudiante básica,Savia Salud,Envigado,44.9,Media,Perfil 2
Femenino,29,14T-TÉCNICO LABORAL EN CONTABILIDAD,NOCHE,Empleado,Salud Total EPS,Envigado,44.9,Media,Perfil 2
Femenino,18,18T-TÉCNICO LABORAL EN GASTRONOMÍA,DIURNA,Estudiante superior,Colsanitas,Envigado,44.9,Media,Perfil 1
Femenino,48,EXTENSION HERRAMIENTAS TICS,DIURNA,Sin registro,Sin registro,Medellín,44.9,Media,Perfil 2
Femenino,48,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Medellín,44.9,Media,Perfil 3
Femenino,48,FORMACIÓN EN CONOCIMIENTOS ACADÉMICOS PARA LA ACTUALIZACIÓN DEL DESEMPEÑO DOCENTE CEFIT,NOCHE,Sin registro,Sin registro,Envigado,44.9,Media,Perfil 2
Femenino,22,18T-TÉCNICO LABORAL EN GASTRONOMÍA,NOCHE,Desempleado,Sin registro,Envigado,44.9,Media,Perfil 2
Femenino,26,14T-TÉCNICO LABORAL EN CONTABILIDAD,NOCHE,Desempleado,Suramericana,Envigado,44.9,Media,Perfil 1
Femenino,22,23T-TÉCNICO LABORAL EN MARKETING Y VENTA DE PRODUCTOS Y SERVICIOS,NOCHE,Empleado,Nueva Promotora de Salud - Nueva EPS,Envigado,44.9,Media,Perfil 1
Femenino,19,12T-TÉCNICO LABORAL EN AUXILIAR DE RECURSO HUMANO,NOCHE,Desempleado,Savia Salud,Envigado,44.8,Media,Perfil 2
Femenino,41,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,44.8,Media,Perfil 2
Femenino,41,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,44.8,Media,Perfil 3
Femenino,41,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,44.8,Media,Perfil 3
Femenino,41,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,44.8,Media,Perfil 2
Femenino,20,18T-TÉCNICO LABORAL EN GASTRONOMÍA,DIURNA,Independiente,EPS Sura,Envigado,44.8,Media,Perfil 2
Masculino,21,31T-TÉCNICO LABORAL EN SISTEMAS (Estudiantes Antiguos),NOCHE,Estudiante superior,EPS Sura,Envigado,44.8,Media,Perfil 1
Femenino,30,07T-TÉCNICO LABORAL EN ATENCION Y CUIDADO DE PERSONAS MAYORES,NOCHE,Independiente,EPS Sura,Envigado,44.8,Media,Perfil 2
Femenino,16,30T-TÉCNICO LABORAL EN EDUCACIÓN PARA LA PRIMERA INFANCIA,NOCHE,Estudiante básica,EPS Sura,Envigado,44.8,Media,Perfil 3
Femenino,56,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Desempleado,EPS Sura,Envigado,44.8,Media,Perfil 2
Femenino,53,29T-TÉCNICO LABORAL EN PANADERIA Y REPOSTERIA,DIURNA,Desempleado,EPS Sura,Envigado,44.8,Media,Perfil 2
Femenino,18,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,DIURNA,Desempleado,Nueva Promotora de Salud - Nueva EPS,Envigado,44.8,Media,Perfil 2
Femenino,58,29T-TÉCNICO LABORAL EN PANADERIA Y REPOSTERIA,DIURNA,Desempleado,Sanitas EPS,Envigado,44.8,Media,Perfil 1
Femenino,25,14T-TÉCNICO LABORAL EN CONTABILIDAD,NOCHE,Empleado,EPS Sura,Envigado,44.8,Media,Perfil 2
Masculino,17,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,DIURNA,Desempleado,EPS Sura,Envigado,44.8,Media,Perfil 2
Masculino,24,08T-TÉCNICO LABORAL EN AUTOMOTRIZ,NOCHE,Empleado,EPS Sura,Envigado,44.8,Media,Perfil 2
Femenino,18,13T-TÉCNICO LABORAL EN AUXILIAR EN SEGURIDAD OCUPACIONAL,NOCHE,Desempleado,EPS Sura,Envigado,44.7,Media,Perfil 1
Masculino,32,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Empleado,EPS Sura,Envigado,44.7,Media,Perfil 2
Femenino,15,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,MEDIA TÉCNICA,Estudiante básica,SISBEN,Envigado,44.7,Media,Perfil 2
Femenino,42,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Desempleado,SISBEN,Envigado,44.7,Media,Perfil 1
Masculino,22,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,DIURNA,Desempleado,Cafesalud  EPS,Envigado,44.7,Media,Perfil 1
Femenino,38,07T-TÉCNICO LABORAL EN ATENCION Y CUIDADO DE PERSONAS MAYORES,NOCHE,Desempleado,EPS Sura,Envigado,44.7,Media,Perfil 2
Femenino,20,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Estudiante básica,EPS Sura,Envigado,44.7,Media,Perfil 1
Femenino,40,12T-TÉCNICO LABORAL EN AUXILIAR DE RECURSO HUMANO,DIURNA,Desempleado,Salud Total EPS,Envigado,44.7,Media,Perfil 2
Femenino,29,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Sabaneta,44.7,Media,Perfil 2
Masculino,51,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,NOCHE,Empleado,EPS Sura,Sabaneta,44.7,Media,Perfil 1
Femenino,42,EXTENSIÓN HERRAMIENTAS TICS MEDIO,DIURNA,Sin registro,Sin registro,Envigado,44.7,Media,Perfil 1
Femenino,42,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,DIURNA,Sin registro,Sin registro,Envigado,44.7,Media,Perfil 3
Masculino,25,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),DIURNA,Independiente,EPS Sura,Itagui,44.7,Media,Perfil 1
Femenino,25,22T-TÉCNICO LABORAL EN MARKETING DIGITAL,NOCHE,Desempleado,EPS Sura,Envigado,44.7,Media,Perfil 1
Femenino,23,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Empleado,EPS Sura,Envigado,44.7,Media,Perfil 1
Femenino,16,MEDIA TÉCNICA EN PANADERIA Y REPOSTERIA 2025,MEDIA TÉCNICA,Estudiante superior,Caja de Compensación Familiar COMFENALCO ANTIOQUIA,Itagui,44.6,Media,Perfil 3
Femenino,17,18T-TÉCNICO LABORAL EN GASTRONOMÍA,DIURNA,Estudiante superior,EPS Sura,Envigado,44.6,Media,Perfil 3
Femenino,33,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,44.6,Media,Perfil 2
Femenino,33,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,44.6,Media,Perfil 1
Femenino,33,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,44.6,Media,Perfil 2
Femenino,33,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,44.6,Media,Perfil 1
Femenino,33,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,44.6,Media,Perfil 1
Femenino,22,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,DIURNA,Desempleado,EPS Sura,Envigado,44.6,Media,Perfil 1
Femenino,34,EXTENSIÓN - BIOSEGURIDAD,DIURNA,Sin registro,Sin registro,Envigado,44.6,Media,Perfil 3
Femenino,18,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,DIURNA,Estudiante básica,Salud Total EPS,Envigado,44.6,Media,Perfil 1
Femenino,57,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,NOCHE,Empleado,EPS Sura,Envigado,44.6,Media,Perfil 2
Femenino,16,MEDIA TECNICA MARKETING DIGITAL,MEDIA TÉCNICA,Estudiante básica,SISBEN,Envigado,44.6,Media,Perfil 2
Masculino,36,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,NOCHE,Empleado,Pos Salud,Envigado,44.6,Media,Perfil 1
Femenino,35,18T-TÉCNICO LABORAL EN GASTRONOMÍA,NOCHE,Empleado,EPS Sura,Envigado,44.6,Media,Perfil 2
Femenino,64,18T-TÉCNICO LABORAL EN GASTRONOMÍA,NOCHE,Desempleado,EPS Sura,Envigado,44.6,Media,Perfil 1
Femenino,16,MEDIA TECNICA MARKETING DIGITAL,MEDIA TÉCNICA,Estudiante básica,EPS Sura,Envigado,44.6,Media,Perfil 1
Masculino,22,25T-TÉCNICO LABORAL EN MECANICA DE MOTOCICLETAS,NOCHE,Empleado,EPS Sura,Itagui,44.6,Media,Perfil 1
Femenino,17,MEDIA TÉCNICA EN PANADERIA Y REPOSTERIA 2025,MEDIA TÉCNICA,Sin registro,EPS Sura,Envigado,44.6,Media,Perfil 1
Masculino,37,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,NOCHE,Empleado,Coomeva EPS,La Estrella,44.6,Media,Perfil 1
Femenino,20,12T-TÉCNICO LABORAL EN AUXILIAR DE RECURSO HUMANO,NOCHE,Desempleado,EPS Sura,Envigado,44.6,Media,Perfil 1
